date,service,temp,feels_like,temp_min,temp_max,wind_speed,clouds_all,vacances_paris,clear,clouds,drizzle,drizzle_and_rain,fog,mist,rain,thunderstorm
2019-09-16,soir,296.16,296.08,294.08,297.53,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-17,soir,292.49,291.79,291.38,293.35,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-17,midi,294.04,293.67,293.16,295.47,0.89,75,0,0,broken clouds,0,0,0,0,0,0
2019-09-18,soir,290.21,289.12,288.83,291.13,3.58,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-18,midi,291.23,290.22,290.36,292.47,2.24,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-19,midi,291.58,290.65,290.92,292.53,1.34,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-19,soir,290.42,289.22,289.08,291.38,4.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-20,soir,293.68,292.42,291.28,295.02,3.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-20,midi,294.46,293.33,293.37,295.47,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-21,midi,298.42,298.15,297.07,299.92,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-21,soir,297.94,297.7,295.18,299.58,2.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-22,midi,290.14,290.24,288.37,292.14,0.89,75,0,0,0,0,0,0,0,moderate rain,0
2019-09-22,soir,289.87,290.0,288.62,290.58,0.45,90,0,0,0,0,0,0,0,light rain,0
2019-09-23,midi,293.64,293.15,292.58,295.25,3.58,40,0,0,scattered clouds,0,0,0,0,0,0
2019-09-23,soir,292.46,292.09,290.8,293.58,1.79,75,0,0,broken clouds,0,0,0,0,0,0
2019-09-24,midi,289.27,289.42,288.37,289.87,3.1,90,0,0,0,0,0,0,0,light rain,0
2019-09-24,soir,289.55,289.6,287.71,290.56,0.89,90,0,0,0,0,0,0,0,light rain,0
2019-09-25,soir,289.99,289.84,288.37,291.12,2.24,90,0,0,0,0,0,0,0,light rain,0
2019-09-25,midi,290.59,290.53,289.48,291.87,3.13,90,0,0,overcast clouds,0,0,0,0,0,0
2019-09-26,midi,293.12,293.08,291.95,293.71,4.47,90,0,0,overcast clouds,0,0,0,0,0,0
2019-09-26,soir,292.76,292.63,291.39,293.58,2.68,90,0,0,overcast clouds,0,0,0,0,0,0
2019-09-27,soir,289.84,289.68,288.69,290.58,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-27,midi,292.3,292.05,290.6,293.45,2.68,75,0,0,broken clouds,0,0,0,0,0,0
2019-09-28,midi,291.43,290.96,290.47,291.96,4.02,90,0,0,overcast clouds,0,0,0,0,0,0
2019-09-28,soir,290.79,290.33,289.38,291.58,0.89,75,0,0,broken clouds,0,0,0,0,0,0
2019-09-29,soir,290.07,290.06,288.06,292.4,1.34,90,0,0,0,0,0,0,mist,0,0
2019-09-29,midi,290.6,290.72,289.76,292.24,2.68,90,0,0,0,drizzle,0,0,0,0,0
2019-09-30,soir,289.77,289.37,288.37,290.75,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-30,midi,291.2,290.84,289.94,292.42,1.34,75,0,0,broken clouds,0,0,0,0,0,0
2019-10-01,soir,289.3,289.22,287.47,289.94,2.68,0,0,0,0,0,0,0,0,light rain,0
2019-10-01,midi,293.12,293.08,291.03,293.97,2.68,90,0,0,0,0,0,0,0,light rain,0
2019-10-02,soir,284.73,283.41,282.4,285.92,3.58,0,0,sky is clear,0,0,0,0,0,0,0
2019-10-02,midi,288.8,288.04,287.4,290.38,2.68,75,0,0,broken clouds,0,0,0,0,0,0
2019-10-03,midi,285.98,284.68,284.85,286.67,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-10-03,soir,283.99,282.72,282.37,284.81,1.5,0,0,sky is clear,0,0,0,0,0,0,0
2019-10-04,midi,289.39,288.92,288.37,290.16,2.24,75,0,0,broken clouds,0,0,0,0,0,0
2019-10-04,soir,287.27,287.01,286.26,288.35,4.47,75,0,0,broken clouds,0,0,0,0,0,0
2019-10-05,soir,288.95,288.75,287.71,289.76,1.0,90,0,0,overcast clouds,0,0,0,0,0,0
2019-10-05,midi,289.08,288.97,288.06,290.83,0.45,90,0,0,0,0,0,0,0,light rain,0
2019-10-06,midi,290.7,290.34,288.38,291.91,1.34,75,0,0,broken clouds,0,0,0,0,0,0
2019-10-06,soir,287.48,286.74,285.4,288.51,3.13,0,0,sky is clear,0,0,0,0,0,0,0
2019-10-07,soir,288.19,287.37,286.7,289.24,0.45,90,0,0,overcast clouds,0,0,0,0,0,0
2019-10-07,midi,289.65,289.11,288.98,290.7,0.89,75,0,0,broken clouds,0,0,0,0,0,0
2019-10-08,soir,287.37,287.28,286.03,287.96,1.34,75,0,0,0,0,0,0,0,light rain,0
2019-10-08,midi,287.3,287.25,285.84,287.94,0.45,90,0,0,0,0,0,0,0,light rain,0
2019-10-09,soir,284.97,284.53,283.62,286.4,1.34,75,0,0,0,0,0,0,0,light intensity shower rain,0
2019-10-09,midi,288.32,287.49,286.95,289.4,2.68,75,0,0,0,0,0,0,0,light rain,0
2019-10-10,midi,290.25,289.63,288.81,290.87,0.89,75,0,0,broken clouds,0,0,0,0,0,0
2019-10-10,soir,287.12,286.37,284.4,288.58,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-10-11,soir,290.0,289.59,286.95,291.58,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-10-11,midi,291.01,290.68,290.03,292.23,3.13,75,0,0,broken clouds,0,0,0,0,0,0
2019-10-12,soir,290.96,290.96,289.04,291.96,1.5,0,0,sky is clear,0,0,0,0,0,0,0
2019-10-12,midi,291.04,290.87,289.17,292.53,0.45,90,0,0,overcast clouds,0,0,0,0,0,0
2019-10-13,soir,293.24,293.11,290.25,294.58,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2019-10-13,midi,297.86,297.74,296.31,299.4,4.02,40,0,0,scattered clouds,0,0,0,0,0,0
2019-10-14,soir,290.64,290.38,288.06,293.9,3.13,90,0,0,0,0,0,0,0,light rain,0
2019-10-14,midi,296.3,296.19,295.2,297.24,4.6,75,0,0,broken clouds,0,0,0,0,0,0
2019-10-15,midi,289.24,288.68,288.02,290.24,1.34,75,0,0,0,0,0,0,0,light rain,0
2019-10-15,soir,286.93,286.27,284.4,288.58,4.02,0,0,sky is clear,0,0,0,0,0,0,0
2019-10-16,midi,289.28,289.04,288.37,290.01,4.02,90,0,0,overcast clouds,0,0,0,0,0,0
2019-10-16,soir,287.07,286.92,285.49,287.79,2.24,90,0,0,0,0,0,0,0,moderate rain,0
2019-10-17,midi,287.97,287.78,286.6,290.57,0.45,90,0,0,0,0,0,0,0,light rain,0
2019-10-17,soir,288.15,287.98,286.95,289.16,0.45,75,0,0,broken clouds,0,0,0,0,0,0
2019-10-18,soir,286.9,286.16,285.15,287.58,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-10-18,midi,289.07,288.13,287.81,289.87,5.36,20,0,0,few clouds,0,0,0,0,0,0
2019-10-19,midi,286.28,286.02,284.94,289.14,2.6,75,1,0,0,0,0,0,0,light rain,0
2019-10-19,soir,285.68,285.26,284.04,286.58,1.5,0,1,0,0,0,0,0,0,light rain,0
2019-10-20,midi,285.43,284.99,283.92,286.36,1.79,75,1,0,0,0,0,0,0,light rain,0
2019-10-20,soir,284.48,284.1,283.62,285.02,4.47,90,1,0,0,light intensity drizzle,0,0,0,0,0
2019-10-21,soir,285.85,285.26,284.38,286.58,1.5,75,1,0,broken clouds,0,0,0,0,0,0
2019-10-21,midi,287.13,286.59,285.84,288.24,0.45,90,1,0,overcast clouds,0,0,0,0,0,0
2019-10-22,soir,284.42,283.95,283.25,285.25,0.89,90,1,0,overcast clouds,0,0,0,0,0,0
2019-10-22,midi,284.21,283.85,281.95,285.96,1.5,90,1,0,0,0,0,0,mist,0,0
2019-10-23,soir,286.6,286.4,285.03,287.58,1.0,1,1,0,0,0,0,0,0,moderate rain,0
2019-10-23,midi,286.78,286.52,285.59,288.25,2.6,90,1,0,0,0,0,0,mist,0,0
2019-10-24,soir,287.16,286.91,285.8,288.24,3.1,90,1,0,overcast clouds,0,0,0,0,0,0
2019-10-24,midi,289.23,288.93,287.71,290.58,1.79,90,1,0,overcast clouds,0,0,0,0,0,0
2019-10-25,midi,287.21,287.1,286.14,288.53,0.45,90,1,0,0,light intensity drizzle,0,0,0,0,0
2019-10-25,soir,288.14,288.04,286.6,289.24,2.6,75,1,0,broken clouds,0,0,0,0,0,0
2019-10-26,midi,291.98,291.54,291.05,293.38,2.68,0,1,sky is clear,0,0,0,0,0,0,0
2019-10-26,soir,289.88,289.49,288.37,291.24,1.5,0,1,sky is clear,0,0,0,0,0,0,0
2019-10-27,soir,282.68,281.35,281.39,283.24,2.6,90,1,0,0,0,0,0,0,light rain,0
2019-10-27,midi,281.84,280.03,280.91,282.58,3.1,75,1,0,0,0,0,0,0,light rain,0
2019-10-28,midi,284.61,283.51,283.06,285.8,3.6,0,1,sky is clear,0,0,0,0,0,0,0
2019-10-28,soir,283.23,282.17,281.95,283.96,0.45,0,1,0,0,0,0,0,0,light rain,0
2019-10-29,soir,283.95,282.91,281.95,284.96,3.6,0,1,0,0,0,0,0,0,light rain,0
2019-10-29,midi,283.73,282.8,282.71,284.58,3.1,1,1,0,0,0,0,0,0,light rain,0
2019-10-30,soir,283.06,283.06,281.95,283.87,1.0,90,1,0,overcast clouds,0,0,0,0,0,0
2019-10-30,midi,282.9,281.97,281.6,283.61,2.1,90,1,0,overcast clouds,0,0,0,0,0,0
2019-10-31,soir,284.41,283.94,282.14,285.01,2.6,90,1,0,overcast clouds,0,0,0,0,0,0
2019-10-31,midi,284.48,284.02,282.81,285.38,2.6,90,1,0,overcast clouds,0,0,0,0,0,0
2019-11-01,soir,289.41,289.52,288.18,290.24,1.34,90,1,0,0,0,0,0,0,light rain,0
2019-11-01,midi,286.97,286.97,286.03,287.97,0.89,90,1,0,0,0,light intensity drizzle rain,0,0,0,0
2019-11-02,soir,285.16,284.58,283.92,286.16,2.68,75,1,0,broken clouds,0,0,0,0,0,0
2019-11-02,midi,286.75,286.15,284.94,287.88,4.02,75,1,0,broken clouds,0,0,0,0,0,0
2019-11-03,midi,285.65,285.25,284.04,286.68,0.45,75,1,0,0,light intensity drizzle,0,0,0,0,0
2019-11-03,soir,284.59,284.17,283.08,285.8,1.79,90,1,0,overcast clouds,0,0,0,0,0,0
2019-11-04,soir,283.45,282.76,282.43,284.58,3.13,75,0,0,broken clouds,0,0,0,0,0,0
2019-11-04,midi,286.83,286.16,285.4,288.58,6.71,75,0,0,0,0,0,0,0,light rain,0
2019-11-05,soir,281.88,280.78,279.36,283.14,2.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-11-05,midi,284.12,283.49,283.13,285.25,1.0,75,0,0,0,0,0,0,0,light rain,0
2019-11-06,soir,282.97,282.05,281.6,284.16,2.1,90,0,0,0,0,0,0,0,light rain,0
2019-11-06,midi,285.09,284.27,284.29,286.31,0.45,75,0,0,broken clouds,0,0,0,0,0,0
2019-11-07,midi,283.59,282.47,282.16,284.69,2.68,75,0,0,broken clouds,0,0,0,0,0,0
2019-11-07,soir,281.4,281.4,279.73,282.34,0.45,90,0,0,overcast clouds,0,0,0,0,0,0
2019-11-08,soir,280.35,280.35,277.14,282.03,1.0,20,0,0,few clouds,0,0,0,0,0,0
2019-11-08,midi,281.99,281.48,280.59,283.25,1.5,20,0,0,few clouds,0,0,0,0,0,0
2019-11-09,midi,282.09,279.58,279.69,283.87,4.6,75,0,0,broken clouds,0,0,0,0,0,0
2019-11-09,soir,279.7,277.45,278.37,280.31,3.1,90,0,0,overcast clouds,0,0,0,0,0,0
2019-11-10,midi,279.96,279.96,278.83,280.96,1.0,90,0,0,0,light intensity drizzle,0,0,0,0,0
2019-11-10,soir,280.27,279.51,279.38,280.87,1.5,90,0,0,overcast clouds,0,0,0,0,0,0
2019-11-11,midi,280.49,278.11,279.38,281.45,3.58,75,0,0,0,0,0,0,0,light rain,0
2019-11-11,soir,279.11,277.85,277.71,280.25,1.79,75,0,0,broken clouds,0,0,0,0,0,0
2019-11-12,midi,281.18,281.18,279.17,282.92,0.45,75,0,0,0,0,0,0,0,light rain,0
2019-11-12,soir,277.14,275.1,275.38,278.3,2.24,0,0,0,0,0,0,0,0,light rain,0
2019-11-13,midi,282.86,281.92,280.76,284.14,2.1,75,0,0,broken clouds,0,0,0,0,0,0
2019-11-13,soir,280.68,280.68,279.17,281.58,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-11-14,soir,279.5,277.57,278.06,280.25,2.6,90,0,0,overcast clouds,0,0,0,0,0,0
2019-11-14,midi,279.64,278.16,278.94,280.8,2.1,90,0,0,overcast clouds,0,0,0,0,0,0
2019-11-15,soir,274.25,271.33,273.27,275.8,2.6,90,0,0,0,0,0,0,0,light rain,0
2019-11-15,midi,275.88,275.88,274.8,277.07,0.5,90,0,0,0,0,0,0,0,moderate rain,0
2019-11-16,soir,279.12,279.12,278.06,279.69,1.0,90,0,0,overcast clouds,0,0,0,0,0,0
2019-11-16,midi,279.16,276.2,278.58,279.85,4.1,90,0,0,overcast clouds,0,0,0,0,0,0
2019-11-17,midi,280.99,280.99,278.83,282.43,0.45,75,0,0,broken clouds,0,0,0,0,0,0
2019-11-17,soir,279.95,278.04,277.28,281.11,2.68,90,0,0,overcast clouds,0,0,0,0,0,0
2019-11-18,soir,280.6,280.09,279.38,281.36,1.34,90,0,0,0,0,0,0,0,light rain,0
2019-11-19,midi,282.33,280.93,279.73,283.87,2.6,40,0,0,scattered clouds,0,0,0,0,0,0
2019-11-19,soir,279.46,277.52,276.87,280.36,2.6,90,0,0,overcast clouds,0,0,0,0,0,0
2019-11-20,soir,276.59,273.03,275.49,277.61,4.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-11-20,midi,279.57,276.7,278.02,280.61,4.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-11-21,midi,282.29,282.29,280.8,283.58,0.45,0,0,0,0,0,0,0,0,light rain,0
2019-11-21,soir,281.33,281.33,279.94,282.58,0.45,90,0,0,0,0,0,0,0,light rain,0
2019-11-22,midi,284.18,283.11,283.06,285.38,3.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-11-22,soir,283.28,282.39,281.95,284.4,5.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-11-23,midi,283.36,282.76,281.87,284.4,5.1,90,0,0,0,0,0,0,0,light rain,0
2019-11-23,soir,282.54,282.1,280.76,284.14,1.5,90,0,0,overcast clouds,0,0,0,0,0,0
2019-11-24,midi,283.52,282.81,281.05,285.58,1.34,90,0,0,overcast clouds,0,0,0,0,0,0
2019-11-24,soir,280.18,279.41,277.98,281.91,1.5,90,0,0,overcast clouds,0,0,0,0,0,0
2019-11-25,midi,285.35,284.56,283.83,286.38,1.34,40,0,0,scattered clouds,0,0,0,0,0,0
2019-11-25,soir,283.61,283.19,282.25,284.24,3.1,90,0,0,0,0,0,0,0,light rain,0
2019-11-26,soir,285.15,284.76,284.17,285.87,3.6,75,0,0,0,0,0,0,0,light rain,0
2019-11-26,midi,284.94,284.58,283.81,286.13,0.89,90,0,0,0,0,0,0,0,light rain,0
2019-11-27,midi,284.85,284.32,283.62,285.4,2.24,90,0,0,0,0,0,0,0,light rain,0
2019-11-27,soir,285.0,284.33,283.83,285.58,2.24,75,0,0,broken clouds,0,0,0,0,0,0
2019-11-28,midi,285.2,284.42,284.38,285.96,2.68,75,0,0,broken clouds,0,0,0,0,0,0
2019-11-28,soir,284.01,283.29,282.37,284.61,0.89,90,0,0,0,0,0,0,0,light rain,0
2019-11-29,soir,281.37,280.77,279.48,282.24,1.5,90,0,0,overcast clouds,0,0,0,0,0,0
2019-11-29,midi,282.38,282.38,281.03,283.48,0.45,75,0,0,0,light intensity drizzle,0,0,0,0,0
2019-11-30,soir,278.78,278.78,276.03,279.87,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2019-11-30,midi,281.41,278.73,279.92,282.01,4.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-12-01,soir,276.81,273.63,275.59,277.47,3.58,90,0,0,overcast clouds,0,0,0,0,0,0
2019-12-01,midi,276.66,273.77,275.59,277.62,3.13,90,0,0,overcast clouds,0,0,0,0,0,0
2019-12-02,midi,278.87,277.13,277.49,279.87,2.24,90,0,0,overcast clouds,0,0,0,0,0,0
2019-12-02,soir,278.1,278.1,275.28,279.25,0.45,75,0,0,broken clouds,0,0,0,0,0,0
2019-12-03,midi,277.92,277.92,274.73,280.4,0.45,75,0,0,0,0,0,0,mist,0,0
2019-12-03,soir,277.0,274.2,274.17,278.02,3.1,90,0,0,0,0,0,0,mist,0,0
2019-12-04,soir,274.51,274.51,272.4,275.96,0.5,1,0,0,0,0,0,0,mist,0,0
2019-12-04,midi,277.59,277.59,274.98,278.51,1.0,0,0,sky is clear,0,0,0,0,0,0,0
2019-12-05,soir,273.88,272.23,272.38,275.24,1.5,90,0,0,0,0,0,0,mist,0,0
2019-12-05,midi,274.42,272.06,273.34,275.24,2.1,90,0,0,0,0,0,0,mist,0,0
2019-12-06,soir,281.08,279.09,279.69,282.45,3.13,90,0,0,0,0,0,0,0,light rain,0
2019-12-06,midi,276.75,273.54,275.83,278.45,3.6,90,0,0,0,0,0,0,0,light rain,0
2019-12-07,midi,284.16,283.51,283.02,284.87,0.89,75,0,0,broken clouds,0,0,0,0,0,0
2019-12-07,soir,283.36,282.63,281.7,284.58,0.45,90,0,0,overcast clouds,0,0,0,0,0,0
2019-12-08,soir,282.67,282.43,281.14,283.58,1.34,90,0,0,overcast clouds,0,0,0,0,0,0
2019-12-08,midi,284.55,284.1,283.76,285.8,2.68,90,0,0,0,0,rain and drizzle,0,0,0,0
2019-12-09,soir,280.57,280.05,278.45,281.91,1.34,0,0,sky is clear,0,0,0,0,0,0,0
2019-12-09,midi,282.55,280.41,281.14,283.45,4.02,75,0,0,0,0,0,0,0,light rain,0
2019-12-10,midi,279.91,276.87,278.37,280.57,4.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-12-10,soir,279.82,279.82,279.14,280.8,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-12-11,soir,279.83,279.83,278.37,280.58,0.45,75,0,0,0,0,0,0,0,light intensity shower rain,0
2019-12-11,midi,281.02,281.02,279.48,281.91,0.89,90,0,0,overcast clouds,0,0,0,0,0,0
2019-12-12,midi,277.76,277.76,276.91,278.4,0.45,90,0,0,0,0,0,0,0,light rain,0
2019-12-12,soir,279.67,279.67,278.62,280.45,0.45,90,0,0,0,0,0,0,0,moderate rain,0
2019-12-13,soir,280.08,279.5,278.81,280.81,1.34,90,0,0,overcast clouds,0,0,0,0,0,0
2019-12-13,midi,281.96,280.15,281.26,282.47,3.13,75,0,0,0,0,0,0,0,light rain,0
2019-12-14,soir,281.56,280.4,279.4,282.58,2.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-12-14,midi,282.99,279.84,282.08,283.81,7.15,90,0,0,0,0,0,0,0,light rain,0
2019-12-15,soir,281.23,280.61,278.58,282.4,1.5,90,0,0,0,0,0,0,0,light rain,0
2019-12-15,midi,283.07,282.88,281.95,283.87,1.34,0,0,sky is clear,0,0,0,0,0,0,0
2019-12-16,soir,282.65,282.23,280.25,284.14,1.5,0,0,sky is clear,0,0,0,0,0,0,0
2019-12-16,midi,283.45,283.02,282.14,284.65,2.6,90,0,0,overcast clouds,0,0,0,0,0,0
2019-12-17,soir,283.23,282.54,281.81,284.8,0.89,90,0,0,0,0,0,0,0,light rain,0
2019-12-17,midi,288.02,287.39,286.7,289.4,3.1,75,0,0,broken clouds,0,0,0,0,0,0
2019-12-18,midi,282.52,281.53,280.8,284.24,2.1,75,0,0,broken clouds,0,0,0,0,0,0
2019-12-18,soir,282.93,281.34,281.87,283.96,3.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-12-19,soir,286.24,285.56,285.16,287.38,1.5,0,0,sky is clear,0,0,0,0,0,0,0
2019-12-19,midi,286.7,286.04,285.38,287.38,0.45,0,0,0,0,0,0,0,0,light rain,0
2019-12-20,midi,284.31,283.47,283.37,285.25,4.02,75,0,0,broken clouds,0,0,0,0,0,0
2019-12-20,soir,282.02,280.56,280.8,282.58,2.6,75,0,0,broken clouds,0,0,0,0,0,0
2019-12-21,midi,283.49,282.69,282.62,284.4,1.79,90,1,0,overcast clouds,0,0,0,0,0,0
2019-12-21,soir,281.99,281.99,280.84,282.58,0.45,75,1,0,0,0,0,0,0,light rain,0
2019-12-22,soir,281.66,281.29,279.88,282.41,1.34,75,1,0,0,0,0,0,0,light rain,0
2019-12-22,midi,283.31,282.34,281.58,284.14,4.47,90,1,0,0,0,0,0,0,light rain,0
2019-12-23,midi,283.5,282.52,282.5,284.24,0.45,90,1,0,overcast clouds,0,0,0,0,0,0
2019-12-23,soir,282.7,281.32,281.91,283.24,2.68,90,1,0,overcast clouds,0,0,0,0,0,0
2019-12-24,midi,286.04,285.11,285.25,286.91,4.47,0,1,sky is clear,0,0,0,0,0,0,0
2019-12-25,soir,279.67,278.19,276.87,281.58,2.1,90,1,0,overcast clouds,0,0,0,0,0,0
2019-12-26,soir,282.93,282.72,281.58,284.0,1.34,75,1,0,broken clouds,0,0,0,0,0,0
2019-12-26,midi,281.2,280.77,279.92,282.92,1.34,75,1,0,broken clouds,0,0,0,0,0,0
2019-12-27,midi,282.08,282.08,281.05,283.02,0.45,90,1,0,overcast clouds,0,0,0,0,0,0
2019-12-27,soir,282.17,282.17,280.84,282.79,0.45,90,1,0,overcast clouds,0,0,0,0,0,0
2019-12-28,soir,278.67,277.03,276.87,280.02,2.1,75,1,0,broken clouds,0,0,0,0,0,0
2019-12-28,midi,281.42,280.24,280.88,281.91,2.1,90,1,0,overcast clouds,0,0,0,0,0,0
2019-12-29,midi,278.05,278.05,276.36,279.29,1.0,0,1,sky is clear,0,0,0,0,0,0,0
2019-12-29,soir,276.31,274.27,273.48,278.18,2.1,1,1,sky is clear,0,0,0,0,0,0,0
2019-12-30,soir,276.21,274.88,272.92,278.58,1.5,0,1,sky is clear,0,0,0,0,0,0,0
2019-12-30,midi,279.28,277.74,278.09,280.87,2.1,0,1,sky is clear,0,0,0,0,0,0,0
