date,temp,feels_like,temp_min,temp_max,wind_speed,clouds_all,weather_main,weather_description,service
2010-06-09,290.83,291.08,290.18,291.38,1.5,90,Drizzle,light intensity drizzle rain,soir
2010-06-10,295.21,295.48,293.98,295.7,3.6,40,Rain,light rain,midi
2010-06-10,293.22,293.48,291.5,296.18,3.1,40,Rain,light rain,soir
2010-06-11,297.45,297.21,296.45,298.2,2.6,20,Clouds,few clouds,midi
2010-06-11,298.81,298.48,297.7,299.57,2.6,1,Rain,light rain,soir
2010-06-12,291.92,291.73,291.38,292.45,4.6,75,Clouds,broken clouds,midi
2010-06-12,292.63,292.15,291.18,293.47,3.6,75,Clouds,broken clouds,soir
2010-06-13,291.22,290.54,289.88,291.67,1.5,75,Clouds,broken clouds,midi
2010-06-13,292.27,291.67,291.28,293.11,1.5,75,Clouds,broken clouds,soir
2010-06-14,290.5,290.2,287.45,292.81,2.1,75,Rain,moderate rain,midi
2010-06-14,290.92,290.58,289.45,291.36,3.6,90,Rain,light rain,soir
2010-06-15,292.39,292.04,290.45,293.0,7.2,20,Clouds,few clouds,midi
2010-06-15,292.06,291.49,290.98,292.31,6.7,75,Clouds,broken clouds,soir
2010-06-16,293.48,293.0,292.28,294.21,7.7,40,Clouds,scattered clouds,midi
2010-06-16,293.94,293.25,292.45,294.21,5.1,90,Clouds,overcast clouds,soir
2010-06-17,293.26,292.68,292.78,293.74,2.6,75,Clouds,broken clouds,midi
2010-06-17,289.74,289.18,289.47,290.45,3.6,90,Clouds,overcast clouds,soir
2010-06-18,290.75,290.39,289.45,291.71,3.1,75,Clouds,broken clouds,midi
2010-06-18,292.14,291.56,290.78,292.61,5.1,75,Clouds,broken clouds,soir
2010-06-19,288.79,287.58,288.0,289.31,3.1,40,Clouds,scattered clouds,midi
2010-06-19,286.04,285.24,285.14,287.1,3.6,75,Clouds,broken clouds,soir
2010-06-20,286.33,285.4,285.4,287.8,4.1,75,Rain,light rain,midi
2010-06-20,286.95,286.03,286.18,287.11,5.1,75,Clouds,broken clouds,soir
2010-06-21,289.93,289.05,289.18,290.45,3.1,20,Clouds,few clouds,midi
2010-06-21,290.58,289.89,290.08,290.77,3.1,90,Clouds,overcast clouds,soir
2010-06-22,294.73,293.91,293.78,295.01,4.1,1,Clear,sky is clear,midi
2010-06-22,295.75,295.16,295.08,296.21,3.6,1,Clear,sky is clear,soir
2010-06-23,297.28,296.82,295.58,298.41,3.1,20,Clouds,few clouds,midi
2010-06-23,297.87,297.42,297.28,298.2,3.6,1,Clear,sky is clear,soir
2010-06-24,298.77,298.43,297.38,299.3,1.5,1,Clear,sky is clear,midi
2010-06-24,299.56,299.56,297.45,299.98,2.6,1,Clear,sky is clear,soir
2010-06-25,298.53,298.19,297.45,299.3,2.6,75,Clouds,broken clouds,midi
2010-06-25,299.76,299.76,298.28,300.11,2.6,1,Clear,sky is clear,soir
2010-06-26,301.09,300.46,299.98,301.8,2.6,1,Clear,sky is clear,midi
2010-06-26,300.82,300.53,299.45,301.46,3.6,75,Clouds,broken clouds,soir
2010-06-27,302.25,301.44,301.45,303.47,2.6,40,Clouds,scattered clouds,midi
2010-06-27,301.96,301.4,300.28,302.57,3.1,1,Clear,sky is clear,soir
2010-06-28,301.78,301.47,299.38,303.2,2.1,40,Clouds,scattered clouds,midi
2010-06-28,298.88,298.76,298.08,300.18,2.1,75,Clouds,broken clouds,soir
2010-06-29,299.57,299.57,299.16,299.97,2.6,1,Clear,sky is clear,midi
2010-06-29,300.72,299.9,298.45,301.31,2.6,1,Clear,sky is clear,soir
2010-06-30,301.21,300.34,300.58,301.67,2.1,1,Clear,sky is clear,midi
2010-06-30,302.83,301.54,301.8,303.51,1.5,1,Clear,sky is clear,soir
2010-07-01,304.79,303.67,303.88,305.37,4.6,40,Clouds,scattered clouds,midi
2010-07-01,303.99,302.91,303.0,304.88,3.6,1,Clear,sky is clear,soir
2010-07-02,306.97,306.74,306.08,307.77,3.6,20,Rain,light rain,midi
2010-07-02,299.33,299.33,295.58,300.31,1.0,1,Rain,light rain,soir
2010-07-03,293.44,293.82,291.45,295.3,3.1,75,Rain,light rain,midi
2010-07-03,293.76,293.94,292.45,295.4,4.6,90,Clouds,overcast clouds,soir
2010-07-04,296.87,296.42,296.38,297.6,1.5,1,Clear,sky is clear,midi
2010-07-04,299.4,299.4,298.28,299.9,2.6,1,Clear,sky is clear,soir
2010-07-05,295.64,295.59,295.28,296.3,3.1,40,Clouds,scattered clouds,midi
2010-07-05,295.64,295.2,294.08,296.11,4.6,20,Clouds,few clouds,soir
2010-07-06,296.23,295.69,295.18,297.45,1.5,40,Clouds,scattered clouds,midi
2010-07-06,297.78,297.21,295.98,298.41,1.5,1,Clear,sky is clear,soir
2010-07-07,300.09,299.74,299.46,300.9,1.5,1,Clear,sky is clear,midi
2010-07-07,301.81,300.7,300.58,302.17,1.5,1,Clear,sky is clear,soir
2010-07-08,304.18,302.66,303.36,304.91,3.1,1,Clear,sky is clear,midi
2010-07-08,305.4,303.64,303.88,305.84,0.5,1,Clear,sky is clear,soir
2010-07-09,303.81,304.36,302.18,304.58,2.6,20,Clouds,few clouds,midi
2010-07-09,304.63,305.03,303.66,305.21,2.6,1,Clear,sky is clear,soir
2010-07-10,299.58,299.58,298.96,300.68,1.0,75,Clouds,broken clouds,midi
2010-07-10,300.05,301.11,299.1,300.68,1.5,1,Clear,sky is clear,soir
2010-07-11,303.12,302.11,302.0,303.77,3.1,0,Clear,sky is clear,midi
2010-07-11,302.81,302.06,301.6,303.58,2.1,1,Clear,sky is clear,soir
2010-07-12,296.46,296.86,295.68,297.37,4.6,90,Rain,light rain,midi
2010-07-12,299.3,299.3,297.45,299.97,3.1,1,Clear,sky is clear,soir
2010-07-13,298.87,298.83,298.0,300.45,3.1,20,Clouds,few clouds,midi
2010-07-13,299.78,299.78,299.2,300.47,3.6,75,Clouds,broken clouds,soir
2010-07-14,290.72,291.01,290.28,290.98,4.1,90,Rain,heavy intensity rain,midi
2010-07-14,290.72,291.01,290.28,290.98,4.1,90,Thunderstorm,thunderstorm with rain,midi
2010-07-14,294.86,294.81,294.0,295.51,4.1,20,Clouds,few clouds,soir
2010-07-15,295.29,294.71,294.76,296.67,5.7,75,Mist,mist,midi
2010-07-15,296.55,296.04,295.76,297.11,4.6,1,Clear,sky is clear,soir
2010-07-16,294.81,294.75,290.45,298.0,4.1,40,Rain,light rain,midi
2010-07-16,294.43,294.02,293.78,294.97,3.1,40,Clouds,scattered clouds,soir
2010-07-17,294.1,293.45,293.3,294.66,2.1,40,Clouds,scattered clouds,midi
2010-07-17,294.33,293.68,293.3,295.1,4.1,1,Clear,sky is clear,soir
2010-07-18,296.02,295.22,295.08,296.45,1.5,1,Clear,sky is clear,midi
2010-07-18,297.9,297.19,296.48,298.61,3.1,1,Mist,mist,soir
2010-07-19,300.64,299.89,300.18,300.91,3.1,20,Clouds,few clouds,midi
2010-07-19,301.72,300.68,300.74,302.21,1.5,1,Clear,sky is clear,soir
2010-07-20,303.67,302.57,302.48,304.57,1.5,20,Clouds,few clouds,midi
2010-07-20,303.09,302.0,301.78,303.88,2.6,1,Clear,sky is clear,soir
2010-07-21,295.19,295.23,294.3,297.45,4.6,75,Clouds,broken clouds,midi
2010-07-21,293.41,293.63,291.45,294.67,1.5,75,Rain,light rain,soir
2010-07-22,296.46,295.94,295.88,296.71,2.6,40,Clouds,scattered clouds,midi
2010-07-22,296.92,296.34,295.8,297.38,2.6,75,Clouds,broken clouds,soir
2010-07-23,293.59,293.28,289.18,297.18,4.6,75,Clouds,broken clouds,midi
2010-07-23,292.52,292.26,290.4,293.78,4.1,75,Clouds,broken clouds,soir
2010-07-24,294.5,294.02,293.76,295.24,1.5,40,Clouds,scattered clouds,midi
2010-07-24,295.67,295.1,294.4,295.91,1.5,75,Clouds,broken clouds,soir
2010-07-25,293.56,293.28,292.18,294.77,2.1,90,Clouds,overcast clouds,midi
2010-07-25,295.0,294.76,293.98,295.47,3.6,1,Clear,sky is clear,soir
2010-07-26,296.53,296.41,296.18,297.27,2.1,75,Clouds,broken clouds,midi
2010-07-26,294.68,294.72,293.38,295.87,4.1,75,Clouds,broken clouds,soir
2010-07-27,296.75,296.86,294.78,297.68,1.5,40,Clouds,scattered clouds,midi
2010-07-27,297.99,298.02,297.18,298.37,1.5,75,Clouds,broken clouds,soir
2010-07-28,298.33,298.16,297.2,299.17,3.1,40,Clouds,scattered clouds,midi
2010-07-28,296.86,296.38,295.45,297.6,5.1,90,Clouds,overcast clouds,soir
2010-07-29,293.26,292.71,292.2,294.45,4.1,75,Clouds,broken clouds,midi
2010-07-29,293.38,292.76,293.08,293.8,4.6,75,Clouds,broken clouds,soir
2010-07-30,296.14,295.7,295.4,296.64,2.6,40,Clouds,scattered clouds,midi
2010-07-30,298.21,297.71,296.5,299.21,1.5,1,Clear,sky is clear,soir
2010-07-31,298.5,298.32,298.01,299.4,2.6,40,Clouds,scattered clouds,midi
2010-07-31,301.19,300.42,299.58,301.61,2.6,1,Clear,sky is clear,soir
2010-08-01,294.25,293.85,293.3,295.27,2.1,75,Clouds,broken clouds,midi
2010-08-01,296.82,296.39,295.38,297.41,1.5,75,Clouds,broken clouds,soir
2010-08-02,295.69,295.41,294.28,296.67,2.1,75,Clouds,broken clouds,midi
2010-08-02,292.52,292.63,291.2,293.88,2.1,75,Rain,light rain,soir
2010-08-03,295.48,295.02,295.0,296.68,2.6,40,Clouds,scattered clouds,midi
2010-08-03,296.07,295.49,295.38,296.77,2.6,75,Clouds,broken clouds,soir
2010-08-04,294.89,294.53,293.98,295.5,3.6,40,Clouds,scattered clouds,midi
2010-08-04,293.22,292.82,291.45,293.97,4.1,75,Clouds,broken clouds,soir
2010-08-05,293.18,292.47,292.71,293.86,5.1,40,Clouds,scattered clouds,midi
2010-08-05,292.89,292.04,292.38,293.1,4.6,75,Clouds,broken clouds,soir
2010-08-06,294.62,294.02,294.11,294.97,1.5,40,Clouds,scattered clouds,midi
2010-08-06,295.61,295.03,294.88,296.08,0.0,1,Clear,sky is clear,soir
2010-08-07,298.17,297.9,297.36,299.07,3.1,40,Clouds,scattered clouds,midi
2010-08-07,292.99,293.2,291.38,293.57,4.1,90,Rain,light rain,soir
2010-08-08,295.41,295.23,294.38,296.48,1.5,40,Clouds,scattered clouds,midi
2010-08-08,296.93,296.59,295.9,297.71,2.1,1,Clear,sky is clear,soir
2010-08-09,298.06,297.7,296.68,299.01,2.1,1,Clear,sky is clear,midi
2010-08-09,299.54,299.54,297.78,300.27,1.0,1,Clear,sky is clear,soir
2010-08-10,298.36,298.16,297.38,298.97,6.2,40,Clouds,scattered clouds,midi
2010-08-10,295.83,295.67,290.45,296.74,4.1,90,Clouds,overcast clouds,soir
2010-08-11,295.16,295.43,293.74,296.97,2.1,40,Rain,light rain,midi
2010-08-11,294.98,295.33,294.2,296.2,2.1,75,Rain,light rain,soir
2010-08-12,294.7,294.29,293.88,295.41,2.6,20,Clouds,few clouds,midi
2010-08-12,294.25,293.59,293.58,294.74,3.6,90,Clouds,overcast clouds,soir
2010-08-13,294.22,293.64,293.17,295.11,1.5,20,Clouds,few clouds,midi
2010-08-13,291.56,290.89,290.45,292.18,2.6,90,Rain,light rain,soir
2010-08-14,289.96,289.71,288.81,292.58,1.5,75,Rain,light intensity shower rain,midi
2010-08-14,292.02,291.61,290.3,293.28,1.5,1,Clear,sky is clear,soir
2010-08-15,289.07,289.15,288.66,290.45,2.6,90,Rain,moderate rain,midi
2010-08-15,288.99,288.98,288.45,289.14,4.6,75,Rain,moderate rain,soir
2010-08-16,288.93,288.78,287.18,291.1,2.1,75,Fog,fog,midi
2010-08-16,288.93,288.78,287.18,291.1,2.1,75,Rain,light rain,midi
2010-08-16,291.39,291.1,289.28,292.45,3.1,75,Clouds,broken clouds,soir
2010-08-17,291.21,290.87,290.18,291.61,2.6,40,Rain,light rain,midi
2010-08-17,291.25,290.92,290.88,291.57,3.1,90,Clouds,overcast clouds,soir
2010-08-18,293.36,292.74,292.48,294.45,5.1,75,Clouds,broken clouds,midi
2010-08-18,291.87,291.18,291.08,292.11,2.1,90,Clouds,overcast clouds,soir
2010-08-19,296.39,295.84,295.38,296.97,2.1,40,Clouds,scattered clouds,midi
2010-08-19,297.52,297.11,296.28,297.84,2.6,1,Clear,sky is clear,soir
2010-08-20,301.34,301.29,300.84,302.0,3.6,40,Clouds,scattered clouds,midi
2010-08-20,301.71,301.17,300.38,302.37,3.1,1,Clear,sky is clear,soir
2010-08-21,301.25,301.71,300.66,302.17,3.6,20,Clouds,few clouds,midi
2010-08-21,302.13,302.12,300.68,302.78,3.1,1,Clear,sky is clear,soir
2010-08-22,300.15,301.09,299.56,300.97,2.6,75,Clouds,broken clouds,midi
2010-08-22,300.24,300.65,298.18,300.78,2.6,1,Clear,sky is clear,soir
2010-08-23,293.58,293.95,292.96,295.45,2.1,40,Rain,moderate rain,midi
2010-08-23,293.58,293.95,292.96,295.45,2.1,40,Drizzle,light intensity drizzle rain,midi
2010-08-23,296.19,296.14,295.6,296.47,4.6,20,Clouds,few clouds,soir
2010-08-24,293.53,292.8,292.88,294.67,4.1,75,Clouds,broken clouds,midi
2010-08-24,293.67,292.93,292.7,294.11,3.1,1,Clear,sky is clear,soir
2010-08-25,293.81,293.29,293.0,294.27,4.6,75,Rain,light rain,midi
2010-08-25,294.72,294.37,294.28,294.97,5.1,75,Clouds,broken clouds,soir
2010-08-26,298.2,298.54,296.88,298.7,3.1,75,Rain,light rain,midi
2010-08-26,295.67,296.28,295.18,296.18,2.1,75,Rain,light rain,soir
2010-08-27,296.54,296.66,294.0,297.97,3.6,20,Rain,light rain,midi
2010-08-27,290.31,290.33,289.28,290.81,5.7,90,Clouds,overcast clouds,soir
2010-08-28,292.63,291.97,291.45,293.5,3.1,40,Clouds,scattered clouds,midi
2010-08-28,291.76,290.8,290.28,292.01,3.1,1,Clear,sky is clear,soir
2010-08-29,291.57,290.9,290.28,292.87,4.6,75,Clouds,broken clouds,midi
2010-08-29,290.43,289.55,288.38,290.81,4.6,75,Clouds,broken clouds,soir
2010-08-30,290.43,289.65,289.08,291.07,5.7,40,Clouds,scattered clouds,midi
2010-08-30,290.14,289.49,288.98,290.98,4.6,20,Clouds,few clouds,soir
2010-08-31,292.54,291.74,291.28,293.21,3.6,40,Clouds,scattered clouds,midi
2010-08-31,291.46,290.6,290.45,291.96,2.6,20,Clouds,few clouds,soir
2010-09-01,294.66,293.88,294.08,295.21,4.1,1,Clear,sky is clear,midi
2010-09-01,293.02,292.32,290.88,293.66,4.6,1,Clear,sky is clear,soir
2010-09-02,295.45,294.88,293.98,295.91,3.6,20,Clouds,few clouds,midi
2010-09-02,294.2,293.64,292.28,294.96,3.6,1,Clear,sky is clear,soir
2010-09-03,295.61,295.11,294.45,296.1,2.6,1,Clear,sky is clear,midi
2010-09-03,294.43,293.89,291.88,295.16,3.1,1,Clear,sky is clear,soir
2010-09-04,295.05,294.5,293.78,295.7,2.1,40,Clouds,scattered clouds,midi
2010-09-04,293.57,293.03,291.38,294.36,3.1,1,Clear,sky is clear,soir
2010-09-05,296.76,296.33,296.28,297.41,1.5,40,Clouds,scattered clouds,midi
2010-09-05,294.59,293.89,293.88,295.4,2.6,1,Clear,sky is clear,soir
2010-09-06,290.91,290.54,290.26,291.38,3.6,75,Rain,light rain,midi
2010-09-06,293.16,293.07,292.38,293.36,2.1,1,Clear,sky is clear,soir
2010-09-07,293.77,293.45,293.34,294.6,0.5,75,Clouds,broken clouds,midi
2010-09-07,292.82,292.44,291.8,293.08,2.6,75,Clouds,broken clouds,soir
2010-09-08,290.25,290.13,288.8,291.45,5.1,90,Rain,light rain,midi
2010-09-08,289.37,289.21,288.88,289.9,2.6,90,Rain,light rain,soir
2010-09-09,292.54,292.18,290.18,294.17,2.6,20,Rain,light intensity shower rain,midi
2010-09-09,290.57,290.56,289.71,291.7,2.6,75,Rain,moderate rain,soir
2010-09-10,293.99,293.54,293.45,294.47,2.6,1,Clear,sky is clear,midi
2010-09-10,293.53,293.14,292.0,294.18,2.1,1,Clear,sky is clear,soir
2010-09-11,297.34,297.12,296.48,298.17,2.6,40,Clouds,scattered clouds,midi
2010-09-11,295.5,295.15,294.08,296.08,1.5,1,Clear,sky is clear,soir
2010-09-12,292.53,292.25,291.7,293.45,2.6,20,Clouds,few clouds,midi
2010-09-12,290.91,290.13,289.28,291.51,4.6,1,Clear,sky is clear,soir
2010-09-13,293.69,293.05,293.1,294.27,3.1,40,Clouds,scattered clouds,midi
2010-09-13,292.65,291.88,290.4,293.31,1.5,90,Clouds,overcast clouds,soir
2010-09-14,293.92,293.44,293.24,294.61,3.6,75,Clouds,broken clouds,midi
2010-09-14,294.31,293.73,293.7,294.58,2.6,1,Clear,sky is clear,soir
2010-09-15,291.3,290.71,290.78,291.9,3.6,40,Clouds,scattered clouds,midi
2010-09-15,289.56,288.67,288.18,290.14,3.1,40,Clouds,scattered clouds,soir
2010-09-16,292.4,291.63,291.66,293.07,4.1,20,Clouds,few clouds,midi
2010-09-16,289.62,289.02,288.28,290.44,2.1,75,Clouds,broken clouds,soir
2010-09-17,290.33,289.33,289.84,290.77,4.1,20,Clouds,few clouds,midi
2010-09-17,288.22,287.27,286.88,288.71,3.1,1,Clear,sky is clear,soir
2010-09-18,289.29,288.16,288.46,290.57,2.1,40,Clouds,scattered clouds,midi
2010-09-18,287.89,286.73,285.45,288.71,2.6,1,Clear,sky is clear,soir
2010-09-19,292.01,291.05,291.24,292.67,2.6,20,Clouds,few clouds,midi
2010-09-19,290.58,289.53,289.45,291.48,1.0,1,Clear,sky is clear,soir
2010-09-20,294.58,293.74,293.38,295.7,2.1,20,Clouds,few clouds,midi
2010-09-20,291.85,291.0,290.08,293.08,1.5,1,Clear,sky is clear,soir
2010-09-21,295.82,295.13,294.68,296.41,1.0,1,Clear,sky is clear,midi
2010-09-21,292.94,292.25,290.08,294.4,2.6,1,Clear,sky is clear,soir
2010-09-22,297.76,297.27,296.38,299.17,2.1,1,Clear,sky is clear,midi
2010-09-22,295.49,294.9,292.58,296.46,1.5,1,Mist,mist,soir
2010-09-23,295.01,294.92,294.48,296.9,2.6,40,Rain,light rain,midi
2010-09-23,293.52,293.1,292.6,294.08,3.1,1,Clear,sky is clear,soir
2010-09-24,290.33,289.93,286.45,291.78,3.1,20,Clouds,few clouds,midi
2010-09-24,287.8,287.49,286.88,288.41,3.1,75,Rain,light rain,soir
2010-09-25,285.96,285.05,284.58,286.46,5.1,75,Clouds,broken clouds,midi
2010-09-25,285.09,283.96,283.45,285.81,4.1,1,Clear,sky is clear,soir
2010-09-26,285.83,284.98,284.98,286.67,3.1,75,Clouds,broken clouds,midi
2010-09-26,284.61,284.11,284.38,284.77,5.1,90,Rain,light rain,soir
2010-09-27,285.57,284.83,284.45,286.3,1.0,75,Clouds,broken clouds,midi
2010-09-27,284.48,283.68,283.45,285.0,1.5,1,Clear,sky is clear,soir
2010-09-28,288.17,287.76,287.45,289.07,1.0,75,Clouds,broken clouds,midi
2010-09-28,287.94,287.72,287.18,288.07,3.1,90,Clouds,overcast clouds,soir
2010-09-29,291.67,291.2,290.98,292.4,2.6,40,Clouds,scattered clouds,midi
2010-09-29,289.96,289.42,288.45,290.64,2.6,75,Clouds,broken clouds,soir
2010-09-30,289.62,288.99,289.0,290.07,3.1,40,Clouds,scattered clouds,midi
2010-09-30,288.12,287.53,286.28,288.61,2.6,75,Clouds,broken clouds,soir
2010-10-01,290.06,289.53,289.45,290.34,5.1,75,Clouds,broken clouds,midi
2010-10-01,287.3,287.12,286.9,287.45,5.1,75,Rain,light rain,soir
2010-10-02,292.54,292.57,291.45,293.07,3.6,75,Clouds,broken clouds,midi
2010-10-02,292.44,292.44,291.3,292.67,3.6,75,Clouds,broken clouds,soir
2010-10-03,297.63,297.44,296.88,298.1,5.7,75,Clouds,broken clouds,midi
2010-10-03,294.3,293.99,290.45,295.36,1.5,75,Clouds,broken clouds,soir
2010-10-04,291.47,291.55,290.45,292.98,2.1,75,Rain,light rain,midi
2010-10-04,290.18,290.13,289.0,290.88,3.1,75,Clouds,broken clouds,soir
2010-10-05,289.6,289.6,289.1,290.01,3.6,75,Clouds,broken clouds,midi
2010-10-05,289.35,289.43,289.2,289.54,3.1,90,Rain,light rain,soir
2010-10-06,290.94,290.89,290.18,291.41,2.6,75,Drizzle,light intensity drizzle,midi
2010-10-06,288.83,288.73,287.98,289.21,1.0,75,Rain,light rain,soir
2010-10-07,293.78,293.75,291.45,294.5,2.6,20,Clouds,few clouds,midi
2010-10-07,291.82,291.65,289.45,293.48,1.5,1,Clear,sky is clear,soir
2010-10-08,294.26,294.05,291.88,295.8,2.1,20,Clouds,few clouds,midi
2010-10-08,292.41,292.38,289.78,293.3,1.5,1,Clear,sky is clear,soir
2010-10-09,296.33,296.19,293.45,297.11,4.1,1,Clear,sky is clear,midi
2010-10-09,293.01,292.98,290.78,294.21,3.1,1,Clear,sky is clear,soir
2010-10-10,291.62,291.22,290.45,292.2,3.1,1,Clear,sky is clear,midi
2010-10-10,288.95,288.02,285.88,289.96,4.1,1,Clear,sky is clear,soir
2010-10-11,292.1,290.91,291.18,292.64,6.7,1,Clear,sky is clear,midi
2010-10-11,289.16,288.17,286.88,289.96,4.6,1,Clear,sky is clear,soir
2010-10-12,288.96,287.88,288.28,289.9,4.1,1,Clear,sky is clear,midi
2010-10-12,286.22,284.97,284.88,286.76,5.7,1,Clear,sky is clear,soir
2010-10-13,285.93,284.8,285.36,286.45,4.1,1,Clear,sky is clear,midi
2010-10-13,284.27,283.21,283.0,284.66,4.6,1,Clear,sky is clear,soir
2010-10-14,286.46,285.33,285.96,287.45,4.1,1,Clear,sky is clear,midi
2010-10-14,284.94,283.9,283.18,285.66,4.6,90,Clouds,overcast clouds,soir
2010-10-15,285.94,285.08,285.28,286.6,2.6,75,Clouds,broken clouds,midi
2010-10-15,284.03,283.47,283.56,284.45,1.0,90,Mist,mist,soir
2010-10-16,286.21,285.35,285.45,286.41,4.1,40,Rain,light intensity shower rain,midi
2010-10-16,283.11,279.72,280.88,283.66,8.2,75,Clouds,broken clouds,soir
2010-10-17,280.26,277.08,279.78,280.78,5.1,75,Clouds,broken clouds,midi
2010-10-17,280.73,278.39,279.98,281.11,3.6,90,Clouds,overcast clouds,soir
2010-10-18,285.46,284.08,284.74,286.45,1.5,40,Clouds,scattered clouds,midi
2010-10-18,284.53,283.47,283.98,284.98,2.6,90,Clouds,overcast clouds,soir
2010-10-19,286.19,285.53,284.7,287.08,3.1,40,Rain,light rain,midi
2010-10-19,283.62,282.76,282.87,284.31,3.6,75,Rain,light rain,soir
2010-10-20,283.82,282.4,283.28,284.45,5.1,40,Clouds,scattered clouds,midi
2010-10-20,280.14,277.67,277.45,281.71,3.6,40,Clouds,scattered clouds,soir
2010-10-21,283.77,281.91,283.45,284.0,2.6,1,Clear,sky is clear,midi
2010-10-21,279.51,278.65,275.68,280.78,1.5,40,Clouds,scattered clouds,soir
2010-10-22,282.57,282.57,282.06,284.45,1.0,40,Clouds,scattered clouds,midi
2010-10-22,279.47,278.6,278.48,280.21,1.5,1,Clear,sky is clear,soir
2010-10-23,281.3,279.09,279.68,282.1,3.6,75,Rain,light rain,midi
2010-10-23,281.3,279.09,279.68,282.1,3.6,75,Fog,fog,midi
2010-10-23,282.59,280.42,281.74,283.21,4.1,90,Rain,light rain,soir
2010-10-24,284.09,283.12,283.28,284.46,1.0,75,Clouds,broken clouds,midi
2010-10-24,280.7,278.65,278.6,281.81,3.1,20,Clouds,few clouds,soir
2010-10-25,283.72,282.48,283.1,284.28,4.6,75,Clouds,broken clouds,midi
2010-10-25,280.91,278.35,278.68,281.81,4.1,1,Clear,sky is clear,soir
2010-10-26,284.28,282.83,283.08,284.8,2.6,40,Clouds,scattered clouds,midi
2010-10-26,283.13,282.24,282.2,283.54,2.1,90,Clouds,overcast clouds,soir
2010-10-27,286.45,284.93,285.9,287.0,4.1,40,Clouds,scattered clouds,midi
2010-10-27,284.89,283.43,284.07,285.58,3.1,75,Clouds,broken clouds,soir
2010-10-28,286.69,286.06,285.96,287.78,2.6,40,Clouds,scattered clouds,midi
2010-10-28,283.08,281.26,282.45,283.36,3.6,20,Clouds,few clouds,soir
2010-10-29,287.24,286.17,286.38,287.97,3.6,75,Clouds,broken clouds,midi
2010-10-29,288.2,287.22,287.51,288.76,2.6,90,Clouds,overcast clouds,soir
2010-10-30,287.53,286.85,286.45,288.37,3.6,20,Clouds,few clouds,midi
2010-10-30,284.0,283.31,282.4,284.88,2.6,1,Clear,sky is clear,soir
2010-10-31,288.74,288.1,287.45,289.8,1.5,1,Clear,sky is clear,midi
2010-10-31,286.39,285.91,284.78,286.96,1.5,1,Clear,sky is clear,soir
2010-11-01,286.98,286.35,286.4,287.41,4.1,40,Clouds,scattered clouds,midi
2010-11-01,285.1,284.49,284.28,285.61,3.6,90,Clouds,overcast clouds,soir
2010-11-02,284.89,284.44,284.08,285.68,3.1,75,Rain,light rain,midi
2010-11-02,285.93,285.69,285.4,286.34,2.6,90,Mist,mist,soir
2010-11-03,288.76,288.44,287.68,289.27,3.1,75,Clouds,broken clouds,midi
2010-11-03,288.88,288.68,288.1,289.24,2.6,90,Clouds,overcast clouds,soir
2010-11-04,290.49,290.16,289.6,291.18,5.1,40,Clouds,scattered clouds,midi
2010-11-04,287.51,287.06,286.45,288.14,4.1,1,Clear,sky is clear,soir
2010-11-05,290.67,290.07,289.58,291.87,3.1,40,Clouds,scattered clouds,midi
2010-11-05,288.59,288.07,288.06,289.28,2.1,90,Clouds,overcast clouds,soir
2010-11-06,285.26,284.9,284.9,285.48,1.0,75,Rain,light rain,midi
2010-11-06,283.54,283.09,283.18,283.87,1.0,90,Rain,moderate rain,soir
2010-11-07,280.57,278.84,280.11,281.68,2.6,75,Rain,light rain,midi
2010-11-07,280.05,279.26,279.08,280.51,1.5,75,Rain,light rain,soir
2010-11-08,278.22,273.51,277.88,278.6,7.7,90,Rain,moderate rain,midi
2010-11-08,280.17,279.4,279.45,280.37,1.5,1,Clear,sky is clear,soir
2010-11-09,282.57,280.91,282.36,282.84,3.1,90,Drizzle,light intensity drizzle rain,midi
2010-11-09,282.57,280.91,282.36,282.84,3.1,90,Rain,light rain,midi
2010-11-09,282.35,281.89,281.88,282.48,1.5,75,Rain,moderate rain,soir
